,no,city,district,url
263,7,嘉義縣,番路鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10010001600000000.html
264,7,嘉義縣,大埔鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10010001700000000.html
265,7,嘉義縣,阿里山鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10010001800000000.html
266,7,屏東縣,屏東市,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10013000100000000.html
267,7,屏東縣,潮州鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10013000200000000.html
268,7,屏東縣,東港鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10013000300000000.html
269,7,屏東縣,恆春鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10013000400000000.html
270,7,屏東縣,萬丹鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10013000500000000.html
271,7,屏東縣,長治鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10013000600000000.html
272,7,屏東縣,麟洛鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10013000700000000.html
273,7,屏東縣,九如鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10013000800000000.html
274,7,屏東縣,里港鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10013000900000000.html
275,7,屏東縣,鹽埔鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10013001000000000.html
276,7,屏東縣,高樹鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10013001100000000.html
277,7,屏東縣,萬巒鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10013001200000000.html
278,7,屏東縣,內埔鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10013001300000000.html
279,7,屏東縣,竹田鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10013001400000000.html
280,7,屏東縣,新埤鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10013001500000000.html
281,7,屏東縣,枋寮鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10013001600000000.html
282,7,屏東縣,新園鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10013001700000000.html
283,7,屏東縣,崁頂鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10013001800000000.html
284,7,屏東縣,林邊鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10013001900000000.html
285,7,屏東縣,南州鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10013002000000000.html
286,7,屏東縣,佳冬鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10013002100000000.html
287,7,屏東縣,琉球鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10013002200000000.html
288,7,屏東縣,車城鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10013002300000000.html
289,7,屏東縣,滿州鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10013002400000000.html
290,7,屏東縣,枋山鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10013002500000000.html
291,7,屏東縣,三地門鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10013002600000000.html
292,7,屏東縣,霧臺鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10013002700000000.html
293,7,屏東縣,瑪家鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10013002800000000.html
294,7,屏東縣,泰武鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10013002900000000.html
295,7,屏東縣,來義鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10013003000000000.html
296,7,屏東縣,春日鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10013003100000000.html
297,7,屏東縣,獅子鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10013003200000000.html
298,7,屏東縣,牡丹鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10013003300000000.html
299,7,宜蘭縣,宜蘭市,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10002000100000000.html
300,7,宜蘭縣,羅東鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10002000200000000.html
301,7,宜蘭縣,蘇澳鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10002000300000000.html
302,7,宜蘭縣,頭城鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10002000400000000.html
303,7,宜蘭縣,礁溪鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10002000500000000.html
304,7,宜蘭縣,壯圍鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10002000600000000.html
305,7,宜蘭縣,員山鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10002000700000000.html
306,7,宜蘭縣,冬山鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10002000800000000.html
307,7,宜蘭縣,五結鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10002000900000000.html
308,7,宜蘭縣,三星鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10002001000000000.html
309,7,宜蘭縣,大同鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10002001100000000.html
310,7,宜蘭縣,南澳鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10002001200000000.html
311,7,花蓮縣,花蓮市,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10015000100000000.html
312,7,花蓮縣,鳳林鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10015000200000000.html
313,7,花蓮縣,玉里鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10015000300000000.html
314,7,花蓮縣,新城鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10015000400000000.html
315,7,花蓮縣,吉安鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10015000500000000.html
316,7,花蓮縣,壽豐鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10015000600000000.html
317,7,花蓮縣,光復鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10015000700000000.html
318,7,花蓮縣,豐濱鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10015000800000000.html
319,7,花蓮縣,瑞穗鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10015000900000000.html
320,7,花蓮縣,富里鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10015001000000000.html
321,7,花蓮縣,秀林鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10015001100000000.html
322,7,花蓮縣,萬榮鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10015001200000000.html
323,7,花蓮縣,卓溪鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10015001300000000.html
324,7,臺東縣,臺東市,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10014000100000000.html
325,7,臺東縣,成功鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10014000200000000.html
326,7,臺東縣,關山鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10014000300000000.html
327,7,臺東縣,卑南鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10014000400000000.html
328,7,臺東縣,鹿野鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10014000500000000.html
329,7,臺東縣,池上鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10014000600000000.html
330,7,臺東縣,東河鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10014000700000000.html
331,7,臺東縣,長濱鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10014000800000000.html
332,7,臺東縣,太麻里鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10014000900000000.html
333,7,臺東縣,大武鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10014001000000000.html
334,7,臺東縣,綠島鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10014001100000000.html
335,7,臺東縣,海端鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10014001200000000.html
336,7,臺東縣,延平鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10014001300000000.html
337,7,臺東縣,金峰鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10014001400000000.html
338,7,臺東縣,達仁鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10014001500000000.html
339,7,臺東縣,蘭嶼鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10014001600000000.html
340,7,澎湖縣,馬公市,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10016000100000000.html
341,7,澎湖縣,湖西鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10016000200000000.html
342,7,澎湖縣,白沙鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10016000300000000.html
343,7,澎湖縣,西嶼鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10016000400000000.html
344,7,澎湖縣,望安鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10016000500000000.html
345,7,澎湖縣,七美鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10016000600000000.html
346,7,金門縣,金城鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/09020000100000000.html
347,7,金門縣,金沙鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/09020000200000000.html
348,7,金門縣,金湖鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/09020000300000000.html
349,7,金門縣,金寧鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/09020000400000000.html
350,7,金門縣,烈嶼鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/09020000500000000.html
351,7,金門縣,烏坵鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/09020000600000000.html
352,7,連江縣,南竿鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/09007000100000000.html
353,7,連江縣,北竿鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/09007000200000000.html
354,7,連江縣,莒光鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/09007000300000000.html
355,7,連江縣,東引鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/09007000400000000.html
356,7,基隆市,中正區,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10017000100000000.html
357,7,基隆市,七堵區,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10017000200000000.html
358,7,基隆市,暖暖區,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10017000300000000.html
359,7,基隆市,仁愛區,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10017000400000000.html
360,7,基隆市,中山區,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10017000500000000.html
361,7,基隆市,安樂區,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10017000600000000.html
362,7,基隆市,信義區,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10017000700000000.html
363,7,新竹市,東區,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10018000100000000.html
364,7,新竹市,北區,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10018000200000000.html
365,7,新竹市,香山區,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10018000300000000.html
366,7,嘉義市,東區,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10020000100000000.html
367,7,嘉義市,西區,http://referendum.2018.nat.gov.tw/pc/zh_TW/01/10020000200000000.html
368,8,臺北市,松山區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/63000000100000000.html
369,8,臺北市,信義區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/63000000200000000.html
370,8,臺北市,大安區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/63000000300000000.html
371,8,臺北市,中山區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/63000000400000000.html
372,8,臺北市,中正區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/63000000500000000.html
373,8,臺北市,大同區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/63000000600000000.html
374,8,臺北市,萬華區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/63000000700000000.html
375,8,臺北市,文山區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/63000000800000000.html
376,8,臺北市,南港區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/63000000900000000.html
377,8,臺北市,內湖區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/63000001000000000.html
378,8,臺北市,士林區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/63000001100000000.html
379,8,臺北市,北投區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/63000001200000000.html
380,8,新北市,板橋區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/65000000100000000.html
381,8,新北市,三重區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/65000000200000000.html
382,8,新北市,中和區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/65000000300000000.html
383,8,新北市,永和區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/65000000400000000.html
384,8,新北市,新莊區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/65000000500000000.html
385,8,新北市,新店區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/65000000600000000.html
386,8,新北市,樹林區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/65000000700000000.html
387,8,新北市,鶯歌區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/65000000800000000.html
388,8,新北市,三峽區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/65000000900000000.html
389,8,新北市,淡水區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/65000001000000000.html
390,8,新北市,汐止區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/65000001100000000.html
391,8,新北市,瑞芳區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/65000001200000000.html
392,8,新北市,土城區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/65000001300000000.html
393,8,新北市,蘆洲區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/65000001400000000.html
394,8,新北市,五股區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/65000001500000000.html
395,8,新北市,泰山區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/65000001600000000.html
396,8,新北市,林口區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/65000001700000000.html
397,8,新北市,深坑區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/65000001800000000.html
398,8,新北市,石碇區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/65000001900000000.html
399,8,新北市,坪林區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/65000002000000000.html
400,8,新北市,三芝區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/65000002100000000.html
401,8,新北市,石門區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/65000002200000000.html
402,8,新北市,八里區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/65000002300000000.html
403,8,新北市,平溪區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/65000002400000000.html
404,8,新北市,雙溪區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/65000002500000000.html
405,8,新北市,貢寮區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/65000002600000000.html
406,8,新北市,金山區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/65000002700000000.html
407,8,新北市,萬里區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/65000002800000000.html
408,8,新北市,烏來區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/65000002900000000.html
409,8,桃園市,桃園區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/68000000100000000.html
410,8,桃園市,中壢區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/68000000200000000.html
411,8,桃園市,大溪區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/68000000300000000.html
412,8,桃園市,楊梅區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/68000000400000000.html
413,8,桃園市,蘆竹區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/68000000500000000.html
414,8,桃園市,大園區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/68000000600000000.html
415,8,桃園市,龜山區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/68000000700000000.html
416,8,桃園市,八德區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/68000000800000000.html
417,8,桃園市,龍潭區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/68000000900000000.html
418,8,桃園市,平鎮區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/68000001000000000.html
419,8,桃園市,新屋區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/68000001100000000.html
420,8,桃園市,觀音區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/68000001200000000.html
421,8,桃園市,復興區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/68000001300000000.html
422,8,臺中市,中區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/66000000100000000.html
423,8,臺中市,東區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/66000000200000000.html
424,8,臺中市,南區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/66000000300000000.html
425,8,臺中市,西區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/66000000400000000.html
426,8,臺中市,北區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/66000000500000000.html
427,8,臺中市,西屯區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/66000000600000000.html
428,8,臺中市,南屯區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/66000000700000000.html
429,8,臺中市,北屯區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/66000000800000000.html
430,8,臺中市,豐原區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/66000000900000000.html
431,8,臺中市,東勢區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/66000001000000000.html
432,8,臺中市,大甲區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/66000001100000000.html
433,8,臺中市,清水區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/66000001200000000.html
434,8,臺中市,沙鹿區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/66000001300000000.html
435,8,臺中市,梧棲區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/66000001400000000.html
436,8,臺中市,后里區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/66000001500000000.html
437,8,臺中市,神岡區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/66000001600000000.html
438,8,臺中市,潭子區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/66000001700000000.html
439,8,臺中市,大雅區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/66000001800000000.html
440,8,臺中市,新社區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/66000001900000000.html
441,8,臺中市,石岡區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/66000002000000000.html
442,8,臺中市,外埔區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/66000002100000000.html
443,8,臺中市,大安區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/66000002200000000.html
444,8,臺中市,烏日區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/66000002300000000.html
445,8,臺中市,大肚區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/66000002400000000.html
446,8,臺中市,龍井區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/66000002500000000.html
447,8,臺中市,霧峰區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/66000002600000000.html
448,8,臺中市,太平區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/66000002700000000.html
449,8,臺中市,大里區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/66000002800000000.html
450,8,臺中市,和平區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/66000002900000000.html
451,8,臺南市,新營區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/67000000100000000.html
452,8,臺南市,鹽水區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/67000000200000000.html
453,8,臺南市,白河區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/67000000300000000.html
454,8,臺南市,柳營區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/67000000400000000.html
455,8,臺南市,後壁區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/67000000500000000.html
456,8,臺南市,東山區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/67000000600000000.html
457,8,臺南市,麻豆區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/67000000700000000.html
458,8,臺南市,下營區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/67000000800000000.html
459,8,臺南市,六甲區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/67000000900000000.html
460,8,臺南市,官田區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/67000001000000000.html
461,8,臺南市,大內區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/67000001100000000.html
462,8,臺南市,佳里區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/67000001200000000.html
463,8,臺南市,學甲區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/67000001300000000.html
464,8,臺南市,西港區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/67000001400000000.html
465,8,臺南市,七股區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/67000001500000000.html
466,8,臺南市,將軍區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/67000001600000000.html
467,8,臺南市,北門區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/67000001700000000.html
468,8,臺南市,新化區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/67000001800000000.html
469,8,臺南市,善化區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/67000001900000000.html
470,8,臺南市,新市區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/67000002000000000.html
471,8,臺南市,安定區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/67000002100000000.html
472,8,臺南市,山上區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/67000002200000000.html
473,8,臺南市,玉井區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/67000002300000000.html
474,8,臺南市,楠西區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/67000002400000000.html
475,8,臺南市,南化區,http://referendum.2018.nat.gov.tw/pc/zh_TW/02/67000002500000000.html
